10, 27, 0.9109112620353699, 27
100, 22, 0.5922935605049133, 22
1000, 25, 0.29791200160980225, 25
1001, 26, 0.9398071765899658, 26
1004, 6, 0.8557717800140381, 6
1005, 17, 0.9587940573692322, 17
1006, 2, 0.3658789396286011, 2
1007, 14, 0.7377157807350159, 14
1009, 16, 0.6812061667442322, 16
1012, 9, 0.5625709295272827, 9
1013, 19, 0.5283304452896118, 19
1014, 27, 0.7843785881996155, 27
1017, 16, 0.8731440901756287, 16
1019, 23, 0.8543758988380432, 23
1020, 13, 0.8973906636238098, 13
1021, 11, 0.868009626865387, 11
1024, 19, 0.6986972093582153, 19
1025, 18, 0.9722939729690552, 18
1027, 24, 0.9703546166419983, 24
1029, 20, 0.3128361701965332, 20
103, 14, 0.7882788181304932, 14
1030, 14, 0.8459807634353638, 14
1033, 6, 0.6591365933418274, 6
1034, 29, 0.7441809177398682, 29
1035, 4, 0.44735273718833923, 4
1037, 17, 0.78957599401474, 17
1039, 3, 0.5442554950714111, 3
104, 19, 0.8017104864120483, 19
1044, 26, 0.8962569832801819, 26
1046, 3, 0.3410077393054962, 3
1048, 22, 0.3384951055049896, 22
1049, 26, 0.7336509227752686, 26
1050, 7, 0.9124025702476501, 7
1056, 21, 0.790766179561615, 21
1058, 12, 0.1705857515335083, 12
1059, 24, 0.9477198719978333, 24
106, 22, 0.6864717602729797, 22
1060, 24, 0.8191425800323486, 24
1062, 5, 0.564069926738739, 5
1063, 28, 0.3231496214866638, 28
1064, 8, 0.20952948927879333, 8
1070, 24, 0.5003791451454163, 24
1073, 28, 0.7412663698196411, 28
1074, 26, 0.9470558762550354, 26
1075, 24, 0.735615611076355, 24
1077, 25, 0.5331060886383057, 25
1078, 4, 0.5338326692581177, 4
1079, 23, 0.7100601196289062, 23
1080, 11, 0.5826888084411621, 11
1084, 8, 0.2132440060377121, 8
1085, 6, 0.25650081038475037, 6
1086, 15, 0.822771430015564, 15
1087, 6, 0.9737358689308167, 6
1088, 20, 0.8733140826225281, 20
1091, 13, 0.6115633249282837, 13
1092, 19, 0.7337701916694641, 19
1093, 8, 0.8920974135398865, 8
1095, 20, 0.6890596747398376, 20
1096, 1, 0.7768815159797668, 1
1097, 27, 0.370485782623291, 27
1100, 6, 0.228852316737175, 6
1102, 23, 0.8329781293869019, 23
1104, 14, 0.7911992073059082, 14
1105, 19, 0.2975037097930908, 19
1106, 7, 0.4293312430381775, 7
1112, 21, 0.5937216877937317, 21
1113, 7, 0.9392257332801819, 7
1115, 21, 0.7054671049118042, 21
1116, 17, 0.8359851241111755, 17
1119, 29, 0.6159145832061768, 29
1121, 16, 0.370807021856308, 16
1122, 16, 0.7715519070625305, 16
1128, 9, 0.6622734665870667, 9
1129, 5, 0.4511619806289673, 5
113, 25, 0.5062360167503357, 25
1131, 25, 0.278682142496109, 25
1136, 7, 0.9054173827171326, 7
1138, 23, 0.4440523087978363, 23
1139, 6, 0.7077546715736389, 6
114, 9, 0.6530342102050781, 9
1141, 20, 0.8725644946098328, 20
1142, 27, 0.48368003964424133, 27
1145, 14, 0.4123007357120514, 14
1146, 25, 0.7092359066009521, 25
1147, 11, 0.4118242561817169, 11
1151, 14, 0.3077431917190552, 14
1152, 20, 0.9802916049957275, 20
1154, 11, 0.6265478134155273, 11
1158, 25, 0.7652093172073364, 25
1159, 5, 0.749140739440918, 5
1163, 23, 0.6293153166770935, 23
1166, 24, 0.9964470267295837, 24
1168, 8, 0.586711585521698, 8
1169, 14, 0.7257234454154968, 14
117, 9, 0.5785030722618103, 9
1173, 8, 0.9061391949653625, 8
1178, 17, 0.5894759893417358, 17
118, 23, 0.5313674211502075, 23
1180, 24, 0.20074766874313354, 24
1183, 27, 0.36086505651474, 27
1185, 2, 0.9984734654426575, 2
1186, 5, 0.7811071276664734, 5
1187, 24, 0.5564574599266052, 24
1189, 7, 0.48448920249938965, 7
119, 29, 0.8913620114326477, 29
1190, 26, 0.7940064072608948, 26
1191, 20, 0.9288082718849182, 20
1194, 20, 0.4270716607570648, 20
1196, 13, 0.8905437588691711, 13
1197, 17, 0.9043187499046326, 17
1199, 7, 0.9981793165206909, 7
12, 5, 0.9797956943511963, 5
1201, 29, 0.7712779641151428, 29
1202, 13, 0.9956914782524109, 13
1204, 7, 0.36685124039649963, 7
1209, 16, 0.7228820323944092, 16
121, 20, 0.6503076553344727, 20
1210, 12, 0.6922399401664734, 12
1213, 6, 0.44787833094596863, 6
1214, 29, 0.818019449710846, 29
1217, 22, 0.41881051659584045, 22
1220, 26, 0.7118803858757019, 26
1221, 2, 0.3215888440608978, 2
1222, 29, 0.7666667103767395, 29
1225, 27, 0.4722670316696167, 27
1226, 2, 0.35814324021339417, 2
1229, 5, 0.7312874794006348, 5
123, 5, 0.6859913468360901, 5
1230, 20, 0.5508188605308533, 20
1231, 23, 0.7836316227912903, 23
1232, 29, 0.23118288815021515, 29
1236, 25, 0.655357837677002, 25
1238, 27, 0.9974066615104675, 27
124, 25, 0.6298266053199768, 25
1240, 7, 0.30676159262657166, 7
1241, 23, 0.38752979040145874, 23
1244, 6, 0.6936323046684265, 6
1245, 12, 0.3329105079174042, 12
1248, 24, 0.730344295501709, 24
1249, 8, 0.5402204394340515, 8
1250, 24, 0.47471606731414795, 24
1251, 28, 0.523174524307251, 28
1253, 3, 0.7273174524307251, 3
1254, 25, 0.3987676799297333, 25
1256, 13, 0.982526421546936, 13
1257, 4, 0.43833476305007935, 4
1259, 17, 0.44834133982658386, 17
126, 2, 0.38004422187805176, 2
1261, 2, 0.27100276947021484, 2
1262, 19, 0.8209141492843628, 19
1267, 29, 0.24697475135326385, 29
1268, 5, 0.9031186699867249, 5
127, 17, 0.8007257580757141, 17
1270, 19, 0.9704880714416504, 19
1271, 26, 0.3467099964618683, 26
1274, 25, 0.27263668179512024, 25
1275, 26, 0.38927188515663147, 26
1277, 25, 0.3185456097126007, 25
128, 29, 0.504618227481842, 29
1284, 5, 0.5436569452285767, 5
1285, 29, 0.9963470101356506, 29
1287, 24, 0.9618234634399414, 24
1288, 7, 0.5655378699302673, 7
129, 23, 0.776992917060852, 23
1291, 13, 0.995400607585907, 13
1294, 29, 0.3282698690891266, 29
1299, 27, 0.7644584774971008, 27
1301, 14, 0.9550564885139465, 14
1303, 29, 0.2988070845603943, 29
1309, 26, 0.3870578110218048, 26
131, 19, 0.1933184713125229, 19
1310, 8, 0.3750858008861542, 8
1313, 13, 0.999840497970581, 13
1314, 6, 0.6499571204185486, 6
1316, 24, 0.4916594624519348, 24
1317, 19, 0.5368084907531738, 19
1319, 14, 0.6375685930252075, 14
132, 29, 0.8755491971969604, 29
1320, 16, 0.8562478423118591, 16
1321, 26, 0.7141023874282837, 26
1327, 6, 0.18583403527736664, 6
133, 27, 0.717399537563324, 27
1331, 8, 0.6997420787811279, 8
1337, 25, 0.45255306363105774, 25
1339, 15, 0.4933803081512451, 15
1340, 14, 0.9258183836936951, 14
1342, 5, 0.92294842004776, 5
1343, 29, 0.45304644107818604, 29
1344, 20, 0.9610467553138733, 20
1349, 17, 0.5433100461959839, 17
1350, 8, 0.559416651725769, 8
1351, 14, 0.17091627418994904, 14
1355, 17, 0.7420670390129089, 17
1356, 26, 0.82396000623703, 26
1358, 7, 0.8472563624382019, 7
1363, 23, 0.9677326083183289, 23
1366, 11, 0.39616239070892334, 11
1367, 25, 0.32978275418281555, 25
1369, 3, 0.5992092490196228, 3
137, 23, 0.6576194167137146, 23
1371, 19, 0.5746757984161377, 19
1372, 22, 0.27696123719215393, 22
1373, 11, 0.7949823141098022, 11
1375, 16, 0.9575877785682678, 16
1378, 3, 0.4384032189846039, 3
1379, 19, 0.9918696880340576, 19
1380, 18, 0.8912571668624878, 18
1381, 29, 0.19383087754249573, 29
1382, 20, 0.8755999207496643, 20
1384, 14, 0.6138425469398499, 14
1386, 8, 0.4159862697124481, 8
1388, 4, 0.5698139667510986, 4
1389, 10, 0.7923240661621094, 10
1391, 21, 0.4793824553489685, 21
1392, 9, 0.4696471393108368, 9
1393, 24, 0.995808482170105, 24
1396, 13, 0.867793083190918, 13
1397, 4, 0.7345303297042847, 4
1398, 21, 0.4499354958534241, 21
14, 29, 0.37941762804985046, 29
1400, 26, 0.4891132414340973, 26
1401, 14, 0.878239631652832, 14
1403, 11, 0.9705643653869629, 11
1404, 13, 0.8642396330833435, 13
1407, 1, 0.7898620367050171, 1
1408, 13, 0.998445451259613, 13
141, 20, 0.999518632888794, 20
1411, 19, 0.5010987520217896, 19
1416, 12, 0.3716410994529724, 12
1417, 26, 0.24588662385940552, 26
142, 23, 0.9322372078895569, 23
1420, 7, 0.9138860106468201, 7
1422, 29, 0.7608402371406555, 29
1423, 4, 0.4015517234802246, 4
1424, 17, 0.3748469650745392, 17
1425, 27, 0.38552820682525635, 27
1428, 2, 0.6778850555419922, 2
143, 7, 0.9756141901016235, 7
1432, 26, 0.1852007657289505, 26
1434, 5, 0.9137019515037537, 5
1435, 29, 0.7939351201057434, 29
1436, 29, 0.18181702494621277, 29
1439, 6, 0.3538714349269867, 6
1443, 27, 0.29472705721855164, 27
1444, 5, 0.44506216049194336, 5
1445, 14, 0.32571643590927124, 14
1449, 16, 0.3598703444004059, 16
145, 8, 0.3185851275920868, 8
1451, 7, 0.5146090984344482, 7
1453, 26, 0.8884963989257812, 26
1454, 5, 0.8141165971755981, 5
1455, 5, 0.8068869113922119, 5
1457, 14, 0.27971842885017395, 14
1459, 16, 0.9751028418540955, 16
1461, 7, 0.9211145639419556, 7
1462, 17, 0.5487375855445862, 17
1465, 24, 0.15844972431659698, 24
1466, 5, 0.24742861092090607, 5
1467, 18, 0.6516321897506714, 18
1469, 19, 0.5440563559532166, 19
147, 23, 0.3541927933692932, 23
1472, 6, 0.3886536657810211, 6
1475, 8, 0.9185543060302734, 8
1476, 6, 0.29807931184768677, 6
1477, 29, 0.7603915929794312, 29
1480, 3, 0.604473352432251, 3
1481, 23, 0.9859747290611267, 23
1482, 24, 0.9747967720031738, 24
1484, 18, 0.5639410018920898, 18
1485, 24, 0.2720178961753845, 24
1488, 25, 0.6496275663375854, 25
1490, 2, 0.6512013077735901, 2
1491, 29, 0.5246219038963318, 29
1492, 6, 0.2667887210845947, 6
1493, 29, 0.8184400796890259, 29
1495, 5, 0.3622380793094635, 5
1499, 19, 0.4662596583366394, 19
1501, 7, 0.4149370789527893, 7
1503, 19, 0.3633429706096649, 19
1504, 26, 0.24016885459423065, 26
1506, 7, 0.5044382214546204, 7
151, 17, 0.46984046697616577, 17
1511, 5, 0.7230091691017151, 5
1512, 28, 0.48659151792526245, 28
1514, 29, 0.48247846961021423, 29
1515, 25, 0.2830497622489929, 25
1516, 25, 0.8440978527069092, 25
1521, 13, 0.9985847473144531, 13
1526, 5, 0.7598201036453247, 5
1527, 16, 0.6006381511688232, 16
1528, 2, 0.6193152666091919, 2
1529, 9, 0.8008538484573364, 9
1531, 14, 0.28018954396247864, 14
1533, 3, 0.379256010055542, 3
1535, 9, 0.6594697833061218, 9
1536, 24, 0.9225324392318726, 24
1537, 19, 0.5959868431091309, 19
1538, 7, 0.5333437323570251, 7
1539, 10, 0.5716543793678284, 10
1542, 1, 0.4958949685096741, 1
1543, 23, 0.4596625566482544, 23
1544, 29, 0.2652193009853363, 29
1546, 21, 0.5472025871276855, 21
1548, 9, 0.732656717300415, 9
1550, 7, 0.48022666573524475, 7
1558, 23, 0.6158698201179504, 23
156, 13, 0.99662846326828, 13
1560, 11, 0.8763242959976196, 11
1561, 27, 0.9923208355903625, 27
1562, 26, 0.924296498298645, 26
1563, 23, 0.995216965675354, 23
1564, 7, 0.8764437437057495, 7
1569, 5, 0.4009222984313965, 5
157, 18, 0.6956682801246643, 18
1571, 17, 0.5469613671302795, 17
1572, 3, 0.6086831092834473, 3
1573, 9, 0.314547598361969, 9
1574, 2, 0.5563065409660339, 2
1575, 25, 0.31524473428726196, 25
1579, 25, 0.8623606562614441, 25
158, 29, 0.2654683291912079, 29
1580, 14, 0.8066419363021851, 14
1582, 16, 0.6641387343406677, 16
1583, 12, 0.5427706837654114, 12
1585, 7, 0.4083244502544403, 7
1586, 18, 0.4821273982524872, 18
159, 21, 0.6148941516876221, 21
1590, 16, 0.6841782927513123, 16
1591, 2, 0.371182382106781, 2
1592, 24, 0.8684036135673523, 24
1593, 3, 0.5183535814285278, 3
1594, 5, 0.5107856392860413, 5
1596, 10, 0.19496577978134155, 10
1598, 23, 0.3581063449382782, 23
16, 13, 0.9741697907447815, 13
160, 17, 0.6174925565719604, 17
1600, 14, 0.8089420199394226, 14
1601, 16, 0.6711251735687256, 16
1602, 2, 0.3081229627132416, 2
1603, 12, 0.5690622329711914, 12
1604, 27, 0.85940021276474, 27
1606, 29, 0.4801260232925415, 29
1609, 26, 0.9412609338760376, 26
161, 5, 0.34714147448539734, 5
1610, 23, 0.6109320521354675, 23
1611, 11, 0.645642101764679, 11
1612, 2, 0.44521862268447876, 2
1613, 8, 0.42376255989074707, 8
1614, 6, 0.46906208992004395, 6
1615, 25, 0.298918753862381, 25
