10, 27, 0.8350858688354492, 27
100, 15, 0.3591451048851013, 15
1000, 25, 0.6040318012237549, 25
1001, 20, 0.6284036636352539, 20
1004, 6, 0.2512991428375244, 6
1005, 29, 0.6746184229850769, 29
1006, 2, 0.7365899085998535, 2
1007, 3, 0.8742057085037231, 3
1009, 16, 0.22237180173397064, 16
1012, 6, 0.9767806529998779, 6
1013, 15, 0.2975247800350189, 15
1014, 27, 0.9927696585655212, 27
1017, 1, 0.9513601660728455, 1
1019, 23, 0.6576679944992065, 23
1020, 19, 0.5992328524589539, 19
1021, 29, 0.6535913944244385, 29
1024, 19, 0.35831376910209656, 19
1025, 24, 0.26582667231559753, 24
1027, 5, 0.794246256351471, 5
1029, 20, 0.39935654401779175, 20
103, 14, 0.47310394048690796, 14
1030, 14, 0.9106536507606506, 14
1033, 22, 0.5729487538337708, 22
1034, 29, 0.8908959031105042, 29
1035, 22, 0.6829456686973572, 22
1037, 13, 0.7724515199661255, 13
1039, 3, 0.7186294794082642, 3
104, 14, 0.5088405609130859, 14
1044, 23, 0.4962632656097412, 23
1046, 2, 0.24672313034534454, 2
1048, 4, 0.8221828937530518, 4
1049, 23, 0.9182829856872559, 23
1050, 7, 0.5214435458183289, 7
1056, 21, 0.9624995589256287, 21
1058, 8, 0.3470548093318939, 8
1059, 4, 0.5227001905441284, 4
106, 22, 0.7848294973373413, 22
1060, 29, 0.5180362462997437, 29
1062, 5, 0.8037077188491821, 5
1063, 28, 0.6821727156639099, 28
1064, 12, 0.46812793612480164, 12
1070, 27, 0.9994255304336548, 27
1073, 27, 0.872161328792572, 27
1074, 17, 0.908780574798584, 17
1075, 26, 0.7163379788398743, 26
1077, 21, 0.5281570553779602, 21
1078, 4, 0.821503758430481, 4
1079, 23, 0.4795117974281311, 23
1080, 29, 0.73271244764328, 29
1084, 25, 0.4055534303188324, 25
1085, 6, 0.7134065628051758, 6
1086, 15, 0.5371987223625183, 15
1087, 6, 0.9481627345085144, 6
1088, 20, 0.9051369428634644, 20
1091, 8, 0.6202910542488098, 8
1092, 5, 0.5864350199699402, 5
1093, 8, 0.4536493420600891, 8
1095, 16, 0.8697808384895325, 16
1096, 2, 0.4507010281085968, 2
1097, 28, 0.4000159800052643, 28
1100, 6, 0.7728962898254395, 6
1102, 24, 0.7106423377990723, 24
1104, 14, 0.9241529107093811, 14
1105, 25, 0.7190484404563904, 25
1106, 4, 0.7514955997467041, 4
1112, 19, 0.777564525604248, 19
1113, 7, 0.9175041317939758, 7
1115, 21, 0.3282579779624939, 21
1116, 29, 0.9605000615119934, 29
1119, 29, 0.6123046875, 29
1121, 16, 0.7911339998245239, 16
1122, 19, 0.45554015040397644, 19
1128, 15, 0.39581677317619324, 15
1129, 5, 0.5761933922767639, 5
113, 9, 0.6755426526069641, 9
1131, 25, 0.24064719676971436, 25
1136, 7, 0.3185719847679138, 7
1138, 11, 0.998474657535553, 11
1139, 5, 0.33468231558799744, 5
114, 24, 0.45758047699928284, 24
1141, 20, 0.537610650062561, 20
1142, 26, 0.9951503872871399, 26
1145, 14, 0.962182343006134, 14
1146, 21, 0.542045533657074, 21
1147, 27, 0.9386901259422302, 27
1151, 3, 0.2246612161397934, 3
1152, 20, 0.9938675761222839, 20
1154, 23, 0.731562614440918, 23
1158, 25, 0.7221837043762207, 25
1159, 3, 0.9580528140068054, 3
1163, 23, 0.9401432871818542, 23
1166, 24, 0.9819066524505615, 24
1168, 15, 0.879968523979187, 15
1169, 12, 0.47624748945236206, 12
117, 9, 0.6341038942337036, 9
1173, 17, 0.9584212899208069, 17
1178, 15, 0.6576886177062988, 15
118, 24, 0.7464867830276489, 24
1180, 28, 0.6099539399147034, 28
1183, 7, 0.40505367517471313, 7
1185, 2, 0.9948005676269531, 2
1186, 5, 0.34789687395095825, 5
1187, 13, 0.42409494519233704, 13
1189, 10, 0.5223280787467957, 10
119, 29, 0.6442549824714661, 29
1190, 14, 0.5192067623138428, 14
1191, 20, 0.8141539692878723, 20
1194, 3, 0.7617284059524536, 3
1196, 13, 0.6458603143692017, 13
1197, 17, 0.9459289908409119, 17
1199, 7, 0.7780171632766724, 7
12, 5, 0.44840022921562195, 5
1201, 29, 0.778239905834198, 29
1202, 13, 0.5876389145851135, 13
1204, 5, 0.13133156299591064, 5
1209, 16, 0.4514606297016144, 16
121, 6, 0.22978851199150085, 6
1210, 10, 0.3731610178947449, 10
1213, 6, 0.8215914368629456, 6
1214, 28, 0.4691132605075836, 28
1217, 5, 0.50230872631073, 5
1220, 17, 0.991702139377594, 17
1221, 2, 0.5377935767173767, 2
1222, 29, 0.9487632513046265, 29
1225, 29, 0.5910141468048096, 29
1226, 14, 0.9480119347572327, 14
1229, 5, 0.24597997963428497, 5
123, 5, 0.36575061082839966, 5
1230, 6, 0.40734434127807617, 6
1231, 23, 0.9650264382362366, 23
1232, 26, 0.260444700717926, 26
1236, 9, 0.9052250981330872, 9
1238, 27, 0.9997768998146057, 27
124, 26, 0.4158211052417755, 26
1240, 28, 0.71045982837677, 28
1241, 19, 0.6356495022773743, 19
1244, 4, 0.40170544385910034, 4
1245, 11, 0.37758174538612366, 11
1248, 24, 0.8240132927894592, 24
1249, 19, 0.8180882930755615, 19
1250, 2, 0.8468948006629944, 2
1251, 29, 0.5873544216156006, 29
1253, 24, 0.2510658800601959, 24
1254, 14, 0.9061385989189148, 14
1256, 13, 0.9967759251594543, 13
1257, 22, 0.8079228401184082, 22
1259, 20, 0.48884475231170654, 20
126, 25, 0.3128865659236908, 25
1261, 1, 0.8423014283180237, 1
1262, 19, 0.6340442895889282, 19
1267, 2, 0.9423247575759888, 2
1268, 22, 0.8982835412025452, 22
127, 7, 0.271781861782074, 7
1270, 19, 0.994782030582428, 19
1271, 29, 0.6800928115844727, 29
1274, 6, 0.45160505175590515, 6
1275, 22, 0.4271179735660553, 22
1277, 25, 0.8391577005386353, 25
128, 29, 0.7451730966567993, 29
1284, 5, 0.9225050806999207, 5
1285, 29, 0.9571908116340637, 29
1287, 4, 0.7516957521438599, 4
1288, 14, 0.3043546974658966, 14
129, 23, 0.5470432639122009, 23
1291, 13, 0.8852049708366394, 13
1294, 29, 0.49580469727516174, 29
1299, 27, 0.98481684923172, 27
1301, 14, 0.989406406879425, 14
1303, 1, 0.5978060364723206, 1
1309, 11, 0.9380345940589905, 11
131, 11, 0.8887593746185303, 11
1310, 12, 0.8967313766479492, 12
1313, 13, 0.9997488856315613, 13
1314, 6, 0.9875397682189941, 6
1316, 24, 0.7088658809661865, 24
1317, 19, 0.5787895917892456, 19
1319, 14, 0.9736599326133728, 14
132, 29, 0.504532516002655, 29
1320, 17, 0.9742935299873352, 17
1321, 26, 0.9983412027359009, 26
1327, 11, 0.48173242807388306, 11
133, 27, 0.989116370677948, 27
1331, 8, 0.8013235926628113, 8
1337, 3, 0.37815946340560913, 3
1339, 28, 0.9002805352210999, 28
1340, 7, 0.33000972867012024, 7
1342, 22, 0.6311125755310059, 22
1343, 27, 0.9874076843261719, 27
1344, 20, 0.9940376281738281, 20
1349, 17, 0.44876769185066223, 17
1350, 14, 0.9515092968940735, 14
1351, 29, 0.318999320268631, 29
1355, 29, 0.41375458240509033, 29
1356, 26, 0.9883545637130737, 26
1358, 14, 0.6536838412284851, 14
